"id","date","invoices_distribution_types_id","clients_id","invoices_types_id","invoices_status_id","id","products_id","number","price","value",""
"16351","2021-02-16 09:45:00","3","3625","4","1","80111","3186","1.00000","12.95000","12.9500000000",
"16351","2021-02-16 09:45:00","3","3625","4","1","80112","3187","1.00000","12.95000","12.9500000000",
"16358","2021-02-16 14:45:18","3","1125","4","1","80234","33390","1.00000","6.99000","6.9900000000",
"16358","2021-02-16 14:45:18","3","1125","4","1","80235","34053","1.00000","18.95000","18.9500000000",
"16437","2021-02-24 15:46:17","3","1125","4","1","81070","35425","1.00000","19.95000","19.9500000000",
"16437","2021-02-24 15:46:17","3","1125","4","1","81071","35426","1.00000","19.95000","19.9500000000",
"16464","2021-03-02 11:45:00","3","1125","4","1","81500","19520","1.00000","12.95000","12.9500000000",
"16464","2021-03-02 11:45:00","3","1125","4","1","81501","3652","1.00000","10.95000","10.9500000000",
"16464","2021-03-02 11:45:00","3","1125","4","1","81502","27736","1.00000","12.95000","12.9500000000",
"16464","2021-03-02 11:45:00","3","1125","4","1","81503","31227","1.00000","9.95000","9.9500000000",
"16464","2021-03-02 11:45:00","3","1125","4","1","81504","35555","1.00000","9.95000","9.9500000000",
"16486","2021-03-04 12:26:00","1","3518","4","1","81602","33409","1.00000","17.95000","17.9500000000",
"16672","2021-03-25 10:27:00","1","2073","4","1","84739","15334","-1.00000","16.95000","-16.9500000000",
"16672","2021-03-25 10:27:00","1","2073","4","1","84744","3212","1.00000","17.80000","17.8000000000",
"16693","2021-03-26 15:14:00","1","3202","4","1","84044","31235","1.00000","12.95000","12.9500000000",
"16702","2021-03-28 21:45:13","3","1125","4","1","84062","36019","1.00000","19.95000","19.9500000000",
"16702","2021-03-28 21:45:13","3","1125","4","1","84063","14363","1.00000","17.95000","17.9500000000",
"16702","2021-03-28 21:45:13","3","1125","4","1","84064","84","1.00000","21.95000","21.9500000000",
"16737","2021-03-30 14:45:10","3","1125","4","1","84180","36584","1.00000","24.95000","24.9500000000",
"16747","2021-04-01 10:34:00","1","3874","4","1","84313","28181","1.00000","14.95000","14.9500000000",
"16747","2021-04-01 10:34:00","1","3874","4","1","84314","6514","1.00000","14.95000","14.9500000000",
"16765","2021-04-02 01:45:10","3","1125","4","1","84355","22318","1.00000","31.95000","31.9500000000",
"16788","2021-04-06 14:39:00","1","1241","4","1","84616","36530","1.00000","18.95000","18.9500000000",
"16795","2021-04-06 19:20:00","1","1378","4","1","84734","29884","1.00000","12.95000","12.9500000000",
"16822","2021-01-21 15:45:00","2","1192","4","1","76547","29026","1.00000","4.95000","4.9500000000",
"16835","2021-04-09 22:45:00","3","1636","4","1","85180","36877","1.00000","19.95000","19.9500000000",
"16986","2021-04-21 10:13:00","1","3483","4","1","86224","37088","1.00000","19.95000","19.9500000000",
"16986","2021-04-21 10:13:00","1","3483","4","1","86225","37089","1.00000","19.95000","19.9500000000",
"17027","2021-04-01 11:17:00","1","3108","4","1","84317","19474","1.00000","22.95000","22.9500000000",
"17039","2021-03-08 13:45:00","3","1073","4","1","82057","35864","1.00000","48.95000","48.9500000000",
"17046","2021-05-06 10:22:00","1","3907","4","1","87968","37557","1.00000","27.95000","27.9500000000",
"17057","2021-05-06 14:45:08","3","1125","4","1","88057","33390","1.00000","6.99000","6.9900000000",
"17057","2021-05-06 14:45:08","3","1125","4","1","88063","9238","1.00000","21.95000","21.9500000000",
"17104","2021-05-14 11:08:00","1","290","4","1","91430","37860","1.00000","27.95000","27.9500000000",
"17150","2021-05-20 15:10:25","3","1479","4","1","92696","34006","1.00000","19.99000","19.9900000000",
"17150","2021-05-20 15:10:25","3","1479","4","1","92998","38137","1.00000","23.95000","23.9500000000",
"17165","2021-01-18 15:38:00","2","917","4","1","71787","33713","1.00000","29.95000","29.9500000000",
"17165","2021-01-18 15:38:00","2","917","4","1","77752","34542","1.00000","44.95000","44.9500000000",
"17165","2021-01-18 15:38:00","2","917","4","1","77754","34544","1.00000","24.95000","24.9500000000",
"17165","2021-01-18 15:38:00","2","917","4","1","77756","34546","1.00000","12.95000","12.9500000000",
"17165","2021-01-18 15:38:00","2","917","4","1","77757","34547","1.00000","12.95000","12.9500000000",
"17165","2021-01-18 15:38:00","2","917","4","1","77783","28863","0.00000","16.95000","0.0000000000",
"17166","2021-04-15 14:45:00","2","979","4","1","85616","23784","1.00000","16.95000","16.9500000000",
"17190","2021-03-21 08:45:09","3","1125","4","1","83479","29246","1.00000","14.95000","14.9500000000",
"17206","2021-04-23 09:45:00","3","1125","4","1","86315","37194","1.00000","28.95000","28.9500000000",
"17206","2021-04-23 09:45:00","3","1125","4","1","93100",NULL,"1.00000","5.00000","5.0000000000",
"17222","2021-05-31 11:30:00","1","319","4","1","93195","37811","1.00000","27.95000","27.9500000000",
"17223","2021-05-31 11:52:00","1","3923","4","1","93196","37509","1.00000","14.95000","14.9500000000",
"17241","2021-06-03 15:17:00","2","1063","4","1","93270","38284","1.00000","34.95000","34.9500000000",
"17278","2021-05-07 09:36:00","1","882","4","1","88848","37615","1.00000","24.95000","24.9500000000",
"17278","2021-05-07 09:36:00","1","882","4","1","88850","1477","1.00000","10.95000","10.9500000000",
"17285","2021-06-11 14:23:00","1","3934","4","1","93633","26987","1.00000","19.95000","19.9500000000",
"17296","2021-06-13 21:45:07","3","1125","4","1","93717","18560","1.00000","18.95000","18.9500000000",
"17296","2021-06-13 21:45:07","3","1125","4","1","93718","27479","1.00000","23.70000","23.7000000000",
"17300","2021-02-24 15:45:00","2","854","4","1","81040","34253","1.00000","37.95000","37.9500000000",
"17300","2021-02-24 15:45:00","2","854","4","1","81107","35497","1.00000","24.95000","24.9500000000",
"17301","2021-04-12 18:11:00","2","854","4","1","84075","36416","1.00000","59.95000","59.9500000000",
"17400","2021-03-17 10:45:12","3","1125","4","1","82417","35502","1.00000","7.00000","7.0000000000",
"17400","2021-03-17 10:45:12","3","1125","4","1","83378","36023","1.00000","34.95000","34.9500000000",
"17410","2021-05-05 11:55:00","2","1265","4","1","89417","15571","1.00000","22.95000","22.9500000000",
"17410","2021-05-05 11:55:00","2","1265","4","1","89419","37784","1.00000","8.95000","8.9500000000",
"17411","2021-03-23 09:45:00","2","1343","4","1","83640","36309","1.00000","17.95000","17.9500000000",
"17411","2021-03-23 09:45:00","2","1343","4","1","83642","36312","1.00000","12.95000","12.9500000000",
"17490","2021-05-10 18:36:00","2","1003","4","1","89188","7379","1.00000","12.95000","12.9500000000",
"17492","2021-03-18 08:22:00","2","1003","4","1","83322","8270","1.00000","10.95000","10.9500000000",
"17731","2021-02-18 09:54:00","2","1003","4","1","97017","34645","1.00000","11.95000","11.9500000000",
"17997","2021-01-26 13:08:00","1","1819","4","1","78170","28367","6.00000","26.21250","157.2750000000",
"17997","2021-01-26 13:08:00","1","1819","4","1","97994","34535","2.00000","26.21250","52.4250000000",
"18714","2021-03-12 14:45:00","2","854","4","1","82209","35923","1.00000","24.95000","24.9500000000",
"18748","2021-03-02 11:45:09","3","1125","4","1","81505","35556","1.00000","9.95000","9.9500000000",
"18748","2021-03-02 11:45:09","3","1125","4","1","81506","35557","1.00000","9.95000","9.9500000000",
"18768","2021-02-18 09:53:00","2","994","4","1","80396","34639","1.00000","16.95000","16.9500000000",
"18768","2021-02-18 09:53:00","2","994","4","1","80473","35293","1.00000","14.95000","14.9500000000",
