"id","date","id","date","value",""
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","12.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","24.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","22.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","11.99",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","21.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","22.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","22.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","8.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","10.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","14.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","14.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","12.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","11.99",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","19.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","27.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","29.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","18.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","12.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","14.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","14.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","14.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","11.99",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","23.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","22.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","33.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","14.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","14.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","16.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","13.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","14.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","29.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","25.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","6.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","23.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","8.99",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","12.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","14.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","12.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","16.95",
"15775","2021-01-13 12:56:00","15775","2021-03-30 14:45:00","16.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","10.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","24.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","19.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","26.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","21.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","22.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","12.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","14.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","13.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","16.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","19.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","22.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","13.5",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","10.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","23.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","25.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","22.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","45.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","12.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","12.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","12.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","24.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","29.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","10.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","22.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","28.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","28.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","9.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","26.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","14.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","12.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","12.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","17.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","9.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","36.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","18.5",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","10.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","22.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","17.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","24.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","21.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","45.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","12.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","21.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","14.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","14.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","17.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","24.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","10.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","13.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","18.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","19.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","36.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","10.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","14.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","9.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","13.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","14.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","12.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","24.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","19.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","19.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","27.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","21.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","29.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","10.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","14.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","27.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","14.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","10.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","10.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","19.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","23.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","19.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","24.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","18.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","12.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","14.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","16.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","22.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","16.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","9.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","10.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","18.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","11.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","10.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","10.99",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","22.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","17.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","14.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","14.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","12.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","14.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","16.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","18.95",
"15672","2020-12-28 14:50:00","15672","2021-03-30 14:50:00","16.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","17.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","10.99",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","20.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","11.99",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","22.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","21.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","19.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","19.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","11.99",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","29.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","21.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","21.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","32.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","6.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","9.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","24.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","14.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","26.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","11.99",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","22.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","14.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","10.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","19.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","16.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","14.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","25.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","17.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","22.99",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","44.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","21.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","22.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","21.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","16.75",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","22.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","16.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","19.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","19.99",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","24.95",
"15951","2021-01-25 13:54:00","15951","2021-03-31 10:21:53","9.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","18.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","11.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","22.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","11.99",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","14.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","18.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","11.99",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","45.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","14.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","11.99",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","16.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","30.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","17.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","14.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","22.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","29.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","13.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","14.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","14.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","24.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","21.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","10.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","9.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","14.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","13.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","17.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","16.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","18.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","10.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","16.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","16.99",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","21.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","14.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","19.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","13.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","21.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","3.49",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","14.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","14.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","12.95",
"15670","2020-12-28 11:53:00","15670","2021-03-31 10:48:24","16.95",
"14521","2020-11-27 12:41:00","14521","2021-03-31 11:18:00","24.95",
"14521","2020-11-27 12:41:00","14521","2021-03-31 11:18:00","19.95",
"14521","2020-11-27 12:41:00","14521","2021-03-31 11:18:00","26.95",
"14521","2020-11-27 12:41:00","14521","2021-03-31 11:18:00","17.95",
"14521","2020-11-27 12:41:00","14521","2021-03-31 11:18:00","21.95",
"14521","2020-11-27 12:41:00","14521","2021-03-31 11:18:00","21.95",
"14521","2020-11-27 12:41:00","14521","2021-03-31 11:18:00","18.5",
"14521","2020-11-27 12:41:00","14521","2021-03-31 11:18:00","21.95",
"14521","2020-11-27 12:41:00","14521","2021-03-31 11:18:00","21.95",
"14521","2020-11-27 12:41:00","14521","2021-03-31 11:18:00","11.99",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","11.99",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","22.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","14.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","23.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","17.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","22.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","18.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","19.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","21.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","26.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","24.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","16.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","10.99",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","19.99",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","19.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","10.99",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","19.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","29.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","24.95",
"15936","2021-01-25 00:18:00","15936","2021-03-31 11:30:00","25.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","9.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","15.5",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","15.5",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","14.99",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","11.99",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","26.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","24.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","21.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","18.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","17.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","15.5",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","18.99",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","24.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","22.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","21.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","24.99",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","23.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","15.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","15.5",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","11.99",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","21.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","21.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","21.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","31.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","20.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","18.5",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","15.5",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","23.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","22.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","22.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","45.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","21.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","14.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","14.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","19.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","11.99",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","24.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","21.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","26.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","24.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","19.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","18.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","11.99",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","27.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","32.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","45.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","10.99",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","18.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","17.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","18.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","11.99",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","28.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","24.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","29.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","17.75",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","17.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","16.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","8.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","23.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","12.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","9.95",
"15794","2021-01-14 10:48:00","15794","2021-03-31 11:41:00","19.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","26.5",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","12.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","10.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","14.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","14.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","19.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","12.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","10.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","12.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","17.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","19.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","12.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","12.95",
"15796","2021-01-14 11:43:00","15796","2021-03-31 12:05:00","16.95",
